Bait_full_name (and modifications, batch id)	Bait	Prey	Interaction_type	log2FC	pvalue	log2FC(noR_for_direct)	pvalue(noR_for_direct)	log2FC(R_for_direct)	pvalue(R_for_direct)	in_CORUM	CORUM_complex	in_Mentha	Mentha_score	in_HI	in_HIPPIE	HIPPIE_score	in_recY2H	recY2H_score	PPI_support	Life_cycle_step	bait_eclipped	prey_eclipped	Bait_targets_cnt	Prey_targets_cnt	shared_targets	Bait_main_location	Prey_main_location	Bait_main_location(nucl/cyto)	Prey_main_location(nucl/cyto)	Prey_is_RBP	Prey_HydRa_score	Prey_PSP_PScore	Bait_Disgenet_disease_#1	Bait_Disgenet_disease_#2	Prey_Disgenet_disease_#1	Prey_Disgenet_disease_#2	Prey_SAFE_localization	Prey_MMF_localization	Bait_SAFE_localization	Bait_MMF_localization	Prey_NMF_localization_2018
DLST	DLST	RPS3A	RNA shielded	1.41690284670424	0.0356606656097621	1.41690284670424	0.0356606656097621	1.41690284670424	0.0356606656097621	False		False		False	False		False		False		False	False					Cytosol;Endoplasmic reticulum;Nucleoli		nucleus&cytoplasm	1.0	0.9997370804791058	-0.27	Wernicke-Korsakoff Syndrome	Paraganglioma	Alzheimer's Disease	Vasculitis	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial matrix	mitochondrial matrix	 cytoplasmic stress granule
DLST	DLST	RPS6	RNA shielded	1.57872663192621	0.0213183718979936	1.57872663192621	0.0213183718979936	1.57872663192621	0.0213183718979936	False		False		False	False		False		False		False	False					Cytosol;Endoplasmic reticulum		cytoplasm	1.0	1.0	0.18	Wernicke-Korsakoff Syndrome	Paraganglioma	Malignant neoplasm of breast	Breast Carcinoma	-	miscellaneous	mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial matrix	mitochondrial matrix	
DLST	DLST	RRP1B	RNA shielded	1.82545510891265	0.0035629335136273	1.82545510891265	0.0035629335136273	1.82545510891265	0.0035629335136273	False		False		False	False		False		False		False	False					Nucleoli		nucleus	1.0	0.9969497018775786	1.84	Wernicke-Korsakoff Syndrome	Paraganglioma	Coronary Artery Disease	Malignant neoplasm of breast	splicing speckles, nucleolus	nucleolus	mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial matrix	mitochondrial matrix	 nucleolus
DLST	DLST	RTCB	RNA shielded	1.39840374104471	0.0444819915026568	1.39840374104471	0.0444819915026568	1.39840374104471	0.0444819915026568	False		False		False	False		False		False		False	False					Nucleoplasm		nucleus	1.0	0.99922754628789		Wernicke-Korsakoff Syndrome	Paraganglioma	Adolescent idiopathic scoliosis	SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 3	-	miscellaneous	mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial matrix	mitochondrial matrix	 cytoplasmic ribonucleoprotein granule
EIF3A	EIF3A	DPYSL5	RNA shielded	2.03658555822037	0.0074145928697287	2.03658555822037	0.0074145928697287	2.03658555822037	0.0074145928697287	False		False		False	False		False		False	translation	False	False				Cytosol;Nucleoplasm	Nucleoplasm	nucleus&cytoplasm	nucleus	0.0	0.9398955108751932	0.2	Malignant neoplasm of prostate	Malignant neoplasm of breast	Small cell carcinoma of lung	Encephalitis	no prediction	actin cytoskeleton, cytosol	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	
EIF3A	EIF3A	EIF3A	Direct	2.3683370241556	0.0066626678694632	2.3683370241556	0.0066626678694632	2.33086770463242	0.0068583341188703	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1),EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	False		False	False		False		True	translation	False	False				Cytosol;Nucleoplasm	Cytosol;Nucleoplasm	nucleus&cytoplasm	nucleus&cytoplasm	1.0	0.9996758431413728	6.92	Malignant neoplasm of prostate	Malignant neoplasm of breast	Malignant neoplasm of prostate	Malignant neoplasm of breast	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3B	Direct	4.48954800382423	0.0028498611142453	3.89401182444233	0.0032226704683043	4.48954800382423	0.0028498611142453	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1),EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	True	0.967	False	True	0.99	False		True	translation	False	False				Cytosol;Nucleoplasm	Nucleoplasm	nucleus&cytoplasm	nucleus	1.0	0.9992731404104596	0.44	Malignant neoplasm of prostate	Malignant neoplasm of breast	HIV Coinfection	Glioblastoma	no prediction	nucleolus	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3C	Direct	3.34126758888608	0.0029296753174506	2.00022544586704	0.0079674165019716	3.34126758888608	0.0029296753174506	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)	True	0.426	False	True	1.0	False		True	translation	False	False				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9990114407752512	0.28	Malignant neoplasm of prostate	Malignant neoplasm of breast	Liver carcinoma	Malignant neoplasm of breast	-	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3D	RNA shielded	3.76518833212493	0.0029876458263662	3.76518833212493	0.0029876458263662	3.76518833212493	0.0029876458263662	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	True	0.6970000000000001	False	True	0.97	False		True	translation	False	True				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.999312854102036	2.78	Malignant neoplasm of prostate	Malignant neoplasm of breast	Malignant tumor of colon	Non-Small Cell Lung Carcinoma	-	miscellaneous	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	
EIF3A	EIF3A	EIF3E	Direct	4.27128074167159	0.0029970138190514	4.27128074167159	0.0029970138190514	2.28069410920163	0.0058732910846974	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	True	0.7070000000000001	False	True	0.97	False		True	translation	False	False				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.999297555364568	-0.46	Malignant neoplasm of prostate	Malignant neoplasm of breast	Adenocarcinoma of lung (disorder)	Alopecia			cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3F	Direct	3.94926569591975	0.0029278564151759	3.94926569591975	0.0029278564151759	2.99848068024901	0.0037957272446315	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	True	0.8909999999999999	False	True	0.97	False		True	translation	False	False				Cytosol;Nucleoplasm		nucleus&cytoplasm		1.0	0.9869825496925656	0.78	Malignant neoplasm of prostate	Malignant neoplasm of breast	INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 67	Sensorineural Hearing Loss (disorder)	-	nucleoplasm	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3G	Direct	5.13365342756812	0.002833099434536	5.37103551546269	0.002833099434536	5.13365342756812	0.002833099434536	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1),EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	True	0.863	False	True	0.99	False		True	translation	False	True		229.0		Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	1.0	-0.05	Malignant neoplasm of prostate	Malignant neoplasm of breast	Narcolepsy	Narcolepsy 1	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3I	Direct	4.94030434908377	0.0028297496535634	4.63048406748001	0.0029066857994335	4.94030434908377	0.0028297496535634	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1),EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	True	0.6920000000000001	False	True	1.0	False		True	translation	False	False				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.999301413242653	0.83	Malignant neoplasm of prostate	Malignant neoplasm of breast	Malignant tumor of colon	melanoma			cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3J	RNA shielded	5.44189930205654	0.002833099434536	5.44189930205654	0.002833099434536	5.44189930205654	0.002833099434536	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1),EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	True	0.376	False	True	0.9	False		True	translation	False	False				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9995530769355132	3.09	Malignant neoplasm of prostate	Malignant neoplasm of breast	Non-Small Cell Lung Carcinoma	Colorectal Carcinoma	splicing speckles, nucleolus	nucleolus	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	
EIF3A	EIF3A	EIF3K	Direct	4.69652420268172	0.0028592444401717	4.69652420268172	0.0028592444401717	2.52297912776114	0.0036845626022678	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	True	0.5539999999999999	False	True	0.97	False		True	translation	False	False				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9960012746303548	-1.41	Malignant neoplasm of prostate	Malignant neoplasm of breast	Myasthenia Gravis	Congestive heart failure	-	nuclear outer membrane-ER membrane network	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3L	Direct	5.24095689802566	0.0028245257058732	5.24095689802566	0.0028245257058732	3.28143899790601	0.0037845354124521	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	True	0.5760000000000001	False	True	0.9	False		True	translation	False	False				Cytosol;Nucleoplasm	Nucleoli	nucleus&cytoplasm	nucleus	1.0	0.9987770720037432	-0.5700000000000001	Malignant neoplasm of prostate	Malignant neoplasm of breast	stage, prostate cancer	Malignant neoplasm of prostate	no prediction	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3M	RNA shielded	5.25500820231205	0.0028245257058732	5.25500820231205	0.0028245257058732	5.25500820231205	0.0028245257058732	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	True	0.531	False	True	0.9	False		True	translation	False	False				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9986565027130748	-1.27	Malignant neoplasm of prostate	Malignant neoplasm of breast	Malignant neoplasm of breast	Malignant tumor of colon			cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	EIF3S3;EIF3H	Direct	4.80163444785371	0.0028409846385292	2.39326799519508	0.0052168645798698	4.80163444785371	0.0028409846385292	True	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	True	0.8109999999999999	False	True	0.97	False		True	translation	False	True				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm			-0.4	Malignant neoplasm of prostate	Malignant neoplasm of breast	No Disgenet record	No Disgenet record			cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	
EIF3A	EIF3A	EIF4E	Direct	4.94063041014963	0.0028289383446987	4.41168344472839	0.0030235759292215	4.94063041014963	0.0028289383446987	False		False		False	False		False		False	translation	False	False				Cytosol;Nucleoplasm	Cytoplasmic bodies;Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9787540321053928	-0.1	Malignant neoplasm of prostate	Malignant neoplasm of breast	Autistic Disorder	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse			cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic ribonucleoprotein granule
EIF3A	EIF3A	EIF4G1	Direct	3.57903182120728	0.0038006279169409	2.75666411813438	0.0041395256826612	3.57903182120728	0.0038006279169409	False		True	0.21	False	True	0.8	False		True	translation	False	False				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9594770133350012		Malignant neoplasm of prostate	Malignant neoplasm of breast	PARKINSON DISEASE 18	Colorectal Carcinoma			cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	LTV1	RNA mediated	5.96531618573871	0.002833099434536	5.96531618573871	0.002833099434536	5.96531618573871	0.002833099434536	False		False		False	False		False		False	translation	False	False				Cytosol;Nucleoplasm	Cytosol	nucleus&cytoplasm	cytoplasm	1.0	0.9921159654628002	0.44	Malignant neoplasm of prostate	Malignant neoplasm of breast	No Disgenet record	No Disgenet record	no prediction	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic stress granule
EIF3A	EIF3A	POLDIP3	RNA mediated	3.9899903319768	0.0033307378632575	3.9899903319768	0.0033307378632575	3.9899903319768	0.0033307378632575	False		False		False	False		False		False	translation	False	False				Cytosol;Nucleoplasm	Nuclear speckles	nucleus&cytoplasm	nucleus	1.0	0.999511585789288	-0.55	Malignant neoplasm of prostate	Malignant neoplasm of breast	Hepatitis C	Amyotrophic Lateral Sclerosis	chromatin, nucleoplasm	nuclear body	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 nucleus
EIF3A	EIF3A	PRRC2B	Direct	3.19359017213976	0.0042917465144108	2.84841952652854	0.0060427893788232	3.19359017213976	0.0042917465144108	False		False		False	False		False		False	translation	False	False				Cytosol;Nucleoplasm	Cytosol;Nuclear bodies	nucleus&cytoplasm	nucleus&cytoplasm	1.0	0.9756061575345484		Malignant neoplasm of prostate	Malignant neoplasm of breast	No Disgenet record	No Disgenet record	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic ribonucleoprotein granule
EIF3A	EIF3A	RBM12B	Direct	2.89724363148361	0.003620079949959	3.17948491626978	0.0037690856451059	2.89724363148361	0.003620079949959	False		False		False	False		False		False	translation	False	False				Cytosol;Nucleoplasm	Nucleoplasm	nucleus&cytoplasm	nucleus			3.91	Malignant neoplasm of prostate	Malignant neoplasm of breast	No Disgenet record	No Disgenet record			cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	
EIF3A	EIF3A	RBM15	RNA shielded	3.71966927474392	0.0041890505288934	3.71966927474392	0.0041890505288934	3.71966927474392	0.0041890505288934	False		False		False	False		False		False	translation	False	True				Cytosol;Nucleoplasm	Nucleoplasm	nucleus&cytoplasm	nucleus	1.0	0.9995844973849471	6.69	Malignant neoplasm of prostate	Malignant neoplasm of breast	Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)	Acute Megakaryocytic Leukemias	no prediction	nuclear body	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	
EIF3A	EIF3A	RBM15B	RNA shielded	3.59144375341564	0.0034787422186973	3.59144375341564	0.0034787422186973	3.59144375341564	0.0034787422186973	False		False		False	False		False		False	translation	False	False				Cytosol;Nucleoplasm	Nucleoplasm	nucleus&cytoplasm	nucleus	1.0	0.9993692140183196	7.59	Malignant neoplasm of prostate	Malignant neoplasm of breast	Malignant tumor of colon	Uveal melanoma	paraspeckles	nuclear body	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	
EIF3A	EIF3A	RBMX	RNA shielded	4.77296154888643	0.0028230394307924	4.77296154888643	0.0028230394307924	4.77296154888643	0.0028230394307924	False		False		False	False		False		False	translation	False	False				Cytosol;Nucleoplasm	Nucleoplasm	nucleus&cytoplasm	nucleus	1.0	0.9997364355265932	6.92	Malignant neoplasm of prostate	Malignant neoplasm of breast	MENTAL RETARDATION, X-LINKED, SYNDROMIC 11	Blepharophimosis	paraspeckles	nuclear body	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	 cytoplasmic ribonucleoprotein granule
EIF3A	EIF3A	SAFB	RNA shielded	3.61392233673398	0.0041262988267141	3.61392233673398	0.0041262988267141	3.61392233673398	0.0041262988267141	False		False		False	False		False		False	translation	False	True		229.0		Cytosol;Nucleoplasm	Nucleoplasm	nucleus&cytoplasm	nucleus	1.0	0.9995152384280592	7.46	Malignant neoplasm of prostate	Malignant neoplasm of breast	Malignant neoplasm of breast	Breast Carcinoma	chromatin, nucleoplasm	nuclear body	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	
EIF3A	EIF3A	SAFB2	RNA shielded	3.46100438750608	0.004000211341628	3.46100438750608	0.004000211341628	3.46100438750608	0.004000211341628	False		False		False	False		False		False	translation	False	True		763.0		Cytosol;Nucleoplasm	Nucleoplasm	nucleus&cytoplasm	nucleus	1.0	0.9993807113973812	6.73	Malignant neoplasm of prostate	Malignant neoplasm of breast	Malignant neoplasm of breast	Breast Cancer, Familial	chromatin, nucleoplasm	nuclear body	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	
